whrswk,hhi,whi,hhi2,education,race,hispanic,experience,kidslt6,kids618,husby,region
0.0,no,no,no,13-15years,,no,15.0,1.0,1.0,18.0,west
40.0,no,yes,no,<9years,,yes,35.0,0.0,2.0,8.0,south
37.0,yes,yes,yes,12years,white,no,32.0,0.0,1.0,25.0,northcentral
0.0,yes,no,yes,12years,white,no,38.0,0.0,0.0,0.0,south
10.0,yes,no,yes,13-15years,white,no,32.0,0.0,0.0,99.999,south
30.0,yes,no,yes,12years,,no,32.0,,,19.0,northcentral
20.0,yes,no,yes,12years,white,no,35.0,0.0,0.0,7.5,northcentral
0.0,yes,no,yes,<9years,white,no,37.0,0.0,0.0,31.4,northcentral
40.0,no,yes,no,12years,white,no,16.0,1.0,2.0,22.5,south
40.0,no,yes,no,12years,white,no,11.0,2.0,1.0,14.0,northcentral
0.0,no,no,no,<9years,white,yes,43.0,0.0,0.0,0.0,northcentral
0.0,yes,no,yes,13-15years,white,no,42.0,0.0,0.0,0.0,west
0.0,no,no,no,9-11years,white,no,18.5,0.0,4.0,18.2,south
10.0,no,no,no,12years,,no,11.0,1.0,1.0,6.0,northcentral
40.0,no,yes,no,12years,white,no,41.0,0.0,0.0,5.0,other
16.0,yes,yes,yes,13-15years,,no,23.0,0.0,1.0,42.0,south
45.0,yes,yes,yes,16years,white,no,17.0,0.0,0.0,42.96,other
20.0,no,no,no,13-15years,white,no,12.0,1.0,0.0,13.0,south
40.0,no,yes,no,13-15years,white,no,22.0,0.0,0.0,0.0,northcentral
40.0,no,yes,no,12years,white,no,29.0,0.0,0.0,58.0,south
38.0,no,yes,yes,12years,white,no,32.0,0.0,1.0,0.0,south
3.0,no,no,no,12years,white,yes,15.0,1.0,0.0,0.0,south
0.0,yes,no,yes,12years,,no,32.0,0.0,2.0,29.905,northcentral
40.0,no,yes,yes,13-15years,white,no,27.0,0.0,0.0,29.36,other
25.0,no,no,no,16years,white,no,1.0,0.0,0.0,13.387,other
0.0,yes,no,yes,12years,white,no,46.0,0.0,0.0,0.0,northcentral
40.0,yes,no,yes,13-15years,white,no,18.0,1.0,0.0,38.0,west
0.0,yes,no,yes,16years,white,no,41.0,0.0,0.0,0.0,south
0.0,yes,no,yes,12years,white,no,14.0,1.0,3.0,25.0,northcentral
0.0,yes,no,yes,12years,white,no,21.0,0.0,2.0,53.0,northcentral
40.0,yes,no,yes,13-15years,white,no,28.0,0.0,0.0,63.0,northcentral
0.0,yes,no,yes,13-15years,white,no,24.0,1.0,1.0,99.999,northcentral
50.0,yes,no,yes,>16years,,no,16.0,0.0,1.0,30.0,south
0.0,no,no,no,13-15years,white,no,38.0,0.0,0.0,0.0,northcentral
0.0,yes,no,yes,13-15years,white,no,10.0,1.0,0.0,32.0,other
40.0,yes,no,yes,13-15years,white,no,21.0,0.0,2.0,41.175,south
35.0,yes,yes,yes,12years,white,no,20.0,1.0,0.0,44.0,other
30.0,no,yes,no,16years,white,no,11.0,2.0,2.0,55.5,northcentral
35.0,yes,no,yes,13-15years,white,no,34.0,0.0,0.0,42.0,south
20.0,yes,no,yes,12years,,no,8.0,,,31.0,northcentral
40.0,no,yes,yes,16years,white,no,3.0,0.0,0.0,19.0,other
0.0,no,no,no,13-15years,,yes,12.0,2.0,0.0,22.35,west
0.0,yes,no,yes,13-15years,,no,15.0,2.0,2.0,40.0,northcentral
0.0,no,no,no,<9years,,yes,35.0,0.0,0.0,0.0,other
0.0,no,no,yes,16years,white,no,12.0,1.0,2.0,23.4,other
0.0,yes,no,yes,13-15years,white,no,39.0,0.0,0.0,41.0,south
20.0,no,no,no,13-15years,white,no,5.0,0.0,0.0,0.0,other
25.0,yes,no,yes,13-15years,white,no,33.0,0.0,0.0,26.139,northcentral
40.0,no,yes,no,16years,white,no,10.0,1.0,1.0,24.5,other
0.0,yes,no,yes,16years,white,no,25.0,0.0,1.0,99.999,south
0.0,no,no,no,12years,white,no,47.0,0.0,0.0,0.0,northcentral
40.0,yes,yes,yes,13-15years,white,no,9.0,0.0,0.0,38.0,south
30.0,yes,no,yes,>16years,white,no,37.0,0.0,0.0,8.0,west
0.0,yes,no,yes,12years,white,no,21.0,0.0,2.0,99.999,south
40.0,no,yes,no,12years,white,no,35.0,0.0,0.0,3.5,west
40.0,no,yes,no,12years,white,no,34.0,0.0,0.0,18.0,northcentral
40.0,no,yes,no,>16years,white,no,11.0,0.0,0.0,30.0,west
20.0,yes,no,yes,12years,white,no,25.0,0.0,1.0,40.0,other
40.0,no,no,no,<9years,black,yes,29.0,0.0,0.0,8.0,south
40.0,no,yes,no,12years,white,no,20.0,0.0,2.0,26.0,northcentral
30.0,yes,no,yes,12years,white,no,30.0,,,41.0,northcentral
20.0,no,yes,no,12years,white,no,19.0,0.0,1.0,13.0,south
0.0,yes,no,yes,16years,white,no,23.0,1.0,3.0,65.0,other
40.0,no,yes,no,9-11years,other,no,37.5,0.0,1.0,29.7,northcentral
30.0,no,no,no,12years,white,no,4.0,,,15.5,south
23.0,yes,yes,yes,13-15years,white,no,15.0,0.0,0.0,25.0,west
0.0,no,no,no,12years,white,no,38.0,0.0,0.0,99.999,other
40.0,yes,no,yes,16years,white,no,10.0,3.0,0.0,44.0,south
50.0,yes,yes,yes,16years,white,no,19.0,0.0,0.0,39.0,south
40.0,yes,no,yes,12years,white,no,25.0,0.0,0.0,32.0,northcentral
40.0,no,no,no,16years,black,no,20.0,0.0,2.0,52.0,other
0.0,yes,no,yes,12years,white,no,32.0,,,24.0,west
40.0,no,yes,no,12years,,no,25.0,0.0,0.0,0.0,south
40.0,no,yes,no,12years,other,no,15.0,0.0,2.0,15.0,south
40.0,yes,yes,yes,12years,white,no,33.0,0.0,0.0,40.0,south
40.0,no,yes,no,12years,white,no,44.0,,,6.3,northcentral
0.0,yes,no,yes,13-15years,white,no,5.0,,,36.0,west
0.0,no,no,yes,13-15years,white,no,6.0,2.0,0.0,11.5,northcentral
40.0,no,yes,yes,9-11years,,no,18.5,0.0,3.0,28.0,west
40.0,no,yes,yes,12years,white,no,25.0,0.0,0.0,25.0,south
50.0,no,yes,no,>16years,white,no,17.0,,,18.247,south
0.0,yes,no,yes,13-15years,white,no,25.0,0.0,3.0,53.0,south
0.0,yes,no,yes,<9years,,no,42.0,0.0,0.0,62.0,south
30.0,yes,yes,yes,13-15years,,no,26.0,0.0,3.0,30.0,south
0.0,no,no,no,9-11years,white,yes,12.5,1.0,2.0,0.0,other
40.0,yes,yes,yes,13-15years,white,no,32.0,,,52.0,west
40.0,yes,no,yes,13-15years,,no,17.0,,,53.0,other
30.0,yes,no,yes,13-15years,white,no,9.0,0.0,1.0,30.0,northcentral
40.0,no,no,no,<9years,white,yes,23.0,0.0,1.0,18.0,west
0.0,no,no,no,9-11years,,no,33.5,0.0,0.0,0.0,west
35.0,yes,yes,yes,13-15years,,no,21.0,,,56.0,south
6.0,no,no,no,12years,white,no,12.0,1.0,0.0,14.4,south
0.0,no,no,no,<9years,white,yes,39.0,0.0,0.0,0.0,south
0.0,yes,no,yes,16years,white,no,22.0,,,99.999,south
24.0,yes,no,yes,12years,white,no,21.0,0.0,0.0,32.0,other
20.0,yes,no,yes,12years,white,no,29.0,0.0,0.0,80.0,northcentral
45.0,no,yes,no,13-15years,white,no,21.0,0.0,1.0,35.0,northcentral
0.0,no,no,yes,9-11years,white,no,5.5,2.0,0.0,13.5,west
40.0,yes,no,yes,<9years,white,no,25.0,0.0,1.0,25.766,northcentral
40.0,yes,yes,yes,16years,white,no,34.0,0.0,0.0,10.0,other
0.0,no,no,no,9-11years,white,no,38.5,0.0,0.0,0.0,west
40.0,yes,no,yes,12years,white,no,15.0,0.0,2.0,24.0,south
40.0,no,yes,no,12years,white,no,34.0,0.0,0.0,4.76,northcentral
35.0,yes,yes,yes,12years,,no,31.0,0.0,1.0,50.0,other
40.0,no,yes,no,12years,black,no,7.0,0.0,0.0,16.0,south
0.0,no,no,no,<9years,white,no,12.0,2.0,0.0,12.0,south
20.0,yes,no,yes,16years,white,no,3.0,1.0,0.0,35.0,south
20.0,yes,no,yes,<9years,white,no,9.0,0.0,0.0,17.275,south
40.0,yes,no,yes,13-15years,white,no,6.0,0.0,0.0,6.0,other
40.0,no,yes,no,16years,white,no,34.0,,,0.0,west
40.0,no,yes,no,16years,white,no,11.0,1.0,0.0,0.0,other
40.0,yes,yes,yes,12years,white,no,20.0,2.0,0.0,25.0,northcentral
12.0,yes,no,yes,16years,white,no,23.0,0.0,1.0,99.999,other
40.0,no,yes,no,12years,white,no,20.0,1.0,2.0,23.288,other
40.0,no,yes,no,12years,white,no,17.0,0.0,2.0,22.0,south
40.0,no,yes,no,12years,white,no,32.0,0.0,0.0,40.0,other
12.0,yes,no,yes,12years,white,no,31.0,0.0,1.0,68.505,other
40.0,no,yes,yes,12years,white,no,38.0,0.0,0.0,12.882,northcentral
40.0,no,yes,yes,13-15years,white,no,39.0,0.0,0.0,30.0,west
40.0,yes,yes,yes,12years,white,no,20.0,0.0,1.0,65.0,northcentral
16.0,yes,no,yes,<9years,white,no,18.0,0.0,0.0,6.0,other
40.0,yes,yes,yes,16years,white,no,18.0,0.0,2.0,99.999,south
16.0,yes,no,yes,12years,white,no,25.0,0.0,2.0,25.057,south
30.0,yes,no,yes,13-15years,white,no,17.0,0.0,2.0,29.0,northcentral
38.0,no,yes,no,16years,white,no,17.0,0.0,4.0,32.0,northcentral
40.0,no,yes,no,9-11years,black,no,3.5,2.0,0.0,5.0,south
40.0,no,no,no,13-15years,white,no,28.0,0.0,0.0,0.0,south
40.0,no,yes,no,13-15years,white,no,42.0,0.0,0.0,4.0,northcentral
0.0,yes,no,yes,13-15years,white,no,19.0,0.0,3.0,99.999,south
38.0,no,yes,yes,12years,white,no,24.0,0.0,0.0,51.5,northcentral
0.0,yes,no,yes,12years,white,no,13.0,2.0,2.0,26.0,other
40.0,yes,no,yes,13-15years,white,no,11.0,0.0,0.0,35.0,other
0.0,yes,no,yes,12years,white,no,15.0,0.0,2.0,35.0,other
40.0,no,yes,no,12years,black,no,21.0,0.0,0.0,0.0,south
55.0,yes,no,yes,12years,white,no,12.0,0.0,0.0,33.0,northcentral
40.0,no,yes,yes,>16years,,no,20.0,,,50.0,south
40.0,yes,yes,yes,16years,,no,19.0,1.0,1.0,28.2,other
0.0,no,no,no,13-15years,white,no,12.0,1.0,2.0,0.0,other
40.0,no,no,no,<9years,white,yes,19.0,1.0,0.0,4.0,west
40.0,no,yes,no,12years,black,yes,26.0,0.0,0.0,13.0,other
40.0,no,no,no,9-11years,white,no,12.5,,,6.0,northcentral
40.0,no,yes,no,<9years,white,no,12.0,0.0,2.0,6.68,northcentral
10.0,yes,no,yes,12years,white,no,35.0,0.0,1.0,0.0,northcentral
30.0,no,no,no,13-15years,white,no,7.0,1.0,0.0,19.0,west
20.0,yes,no,yes,13-15years,,no,13.0,1.0,1.0,50.0,northcentral
36.0,no,yes,no,13-15years,white,no,24.0,,,8.0,northcentral
40.0,no,yes,no,13-15years,white,no,25.0,,,0.0,west
45.0,yes,no,yes,16years,white,no,9.0,,,50.0,south
0.0,yes,no,yes,12years,white,no,46.0,0.0,0.0,0.305,northcentral
40.0,yes,no,yes,12years,white,no,17.0,1.0,2.0,40.0,northcentral
4.0,no,no,no,12years,white,no,46.0,0.0,0.0,7.0,other
0.0,no,no,no,12years,white,no,1.0,1.0,0.0,9.75,south
35.0,no,yes,yes,12years,white,no,35.0,0.0,0.0,24.0,northcentral
40.0,no,yes,no,12years,white,no,25.0,0.0,2.0,7.65,south
30.0,yes,yes,yes,13-15years,white,no,16.0,0.0,2.0,33.0,west
35.0,no,yes,no,9-11years,white,no,39.5,0.0,1.0,0.0,other
40.0,no,yes,yes,12years,white,no,4.0,0.0,0.0,14.0,south
40.0,no,no,no,13-15years,white,no,20.0,0.0,0.0,0.25,northcentral
0.0,no,no,no,12years,,no,20.0,,,0.0,south
40.0,yes,no,yes,13-15years,white,no,29.0,0.0,0.0,52.0,northcentral
0.0,yes,no,yes,12years,,no,42.0,0.0,0.0,0.0,other
35.0,no,no,no,9-11years,white,no,35.5,0.0,0.0,0.0,south
38.0,yes,yes,yes,12years,white,no,30.0,0.0,0.0,71.0,west
0.0,yes,no,yes,12years,white,no,37.0,0.0,0.0,20.0,other
0.0,no,no,no,<9years,white,no,12.0,1.0,3.0,11.5,south
40.0,no,yes,no,12years,white,no,5.0,0.0,0.0,14.352,other
40.0,no,yes,no,12years,white,no,14.0,1.0,1.0,0.0,south
40.0,yes,no,yes,>16years,white,no,14.0,1.0,0.0,105.999,northcentral
8.0,no,no,no,>16years,white,no,18.0,2.0,0.0,80.0,northcentral
0.0,yes,no,yes,9-11years,white,no,48.5,0.0,0.0,30.499,northcentral
0.0,yes,no,yes,16years,,no,38.0,0.0,0.0,40.0,west
40.0,yes,yes,yes,12years,white,no,42.0,0.0,0.0,30.0,northcentral
40.0,no,yes,no,9-11years,white,no,29.5,0.0,0.0,0.0,west
45.0,no,yes,yes,12years,white,no,16.0,0.0,2.0,33.0,west
0.0,no,no,no,9-11years,white,no,46.5,0.0,0.0,28.0,south
0.0,yes,no,yes,9-11years,white,no,43.5,0.0,0.0,0.0,south
40.0,yes,yes,yes,12years,white,no,32.0,0.0,1.0,23.0,south
40.0,yes,no,yes,16years,white,no,7.0,0.0,0.0,39.0,other
40.0,no,yes,no,16years,white,no,25.0,0.0,0.0,41.0,other
45.0,no,yes,yes,16years,white,no,8.0,,,44.2,northcentral
40.0,no,yes,no,12years,white,no,43.0,0.0,0.0,0.0,west
40.0,no,no,no,13-15years,white,no,19.0,0.0,1.0,37.0,west
0.0,no,no,no,9-11years,white,no,6.5,1.0,0.0,25.0,south
0.0,yes,no,yes,13-15years,white,no,30.0,0.0,0.0,18.8,south
0.0,no,yes,no,13-15years,black,no,9.0,,,42.0,other
22.0,yes,no,yes,12years,white,no,46.0,0.0,0.0,0.0,northcentral
38.0,yes,no,yes,13-15years,white,no,17.0,0.0,2.0,21.5,other
40.0,yes,no,yes,13-15years,black,no,12.0,0.0,1.0,47.0,south
0.0,no,no,no,16years,white,no,24.0,,,60.0,south
35.0,no,no,no,13-15years,black,no,16.0,,,34.0,northcentral
20.0,yes,no,yes,12years,white,no,42.0,0.0,0.0,0.0,northcentral
40.0,no,yes,yes,12years,white,no,10.0,1.0,0.0,25.9,northcentral
40.0,yes,yes,yes,16years,white,no,10.0,0.0,0.0,47.7,other
0.0,yes,no,yes,9-11years,white,no,22.5,0.0,1.0,29.86,northcentral
44.0,yes,no,yes,12years,white,no,20.0,0.0,1.0,44.0,other
36.0,no,yes,no,13-15years,white,no,31.0,0.0,0.0,60.0,south
35.0,no,yes,yes,9-11years,white,no,12.5,1.0,2.0,10.08,south
15.0,yes,no,yes,13-15years,,no,15.0,0.0,0.0,99.999,west
0.0,yes,no,yes,9-11years,white,no,43.5,,,0.0,south
0.0,no,no,no,<9years,white,no,49.0,0.0,0.0,6.0,northcentral
4.0,yes,no,yes,13-15years,white,no,23.0,2.0,0.0,29.995,west
0.0,no,no,no,16years,white,no,31.0,0.0,0.0,20.0,south
40.0,no,yes,no,13-15years,,no,7.0,2.0,0.0,0.0,south
45.0,no,yes,yes,16years,white,no,13.0,2.0,0.0,28.452,south
10.0,yes,no,yes,13-15years,,no,15.0,1.0,1.0,41.0,south
32.0,yes,no,yes,12years,white,no,27.0,0.0,0.0,23.48,west
35.0,no,yes,no,12years,white,yes,29.0,0.0,0.0,11.0,south
8.0,yes,no,yes,13-15years,white,no,15.0,3.0,0.0,25.0,other
30.0,yes,no,yes,12years,white,no,18.0,0.0,1.0,32.0,northcentral
0.0,yes,no,yes,16years,white,no,37.0,0.0,0.0,65.0,west
25.0,no,no,no,12years,white,no,12.0,1.0,0.0,0.0,west
40.0,no,yes,no,13-15years,white,no,8.0,1.0,0.0,7.0,west
40.0,yes,no,yes,12years,white,no,24.0,0.0,1.0,38.0,other
40.0,no,no,no,12years,black,no,18.0,0.0,3.0,17.0,west
0.0,yes,no,yes,13-15years,white,no,41.0,,,7.483,northcentral
22.0,yes,no,yes,12years,white,no,16.0,0.0,1.0,19.368,other
40.0,yes,yes,yes,12years,black,no,27.0,0.0,0.0,25.0,other
18.0,yes,no,yes,12years,,no,15.0,0.0,1.0,30.0,south
30.0,yes,no,yes,13-15years,white,no,2.0,0.0,0.0,23.0,south
0.0,no,no,no,16years,white,no,26.0,0.0,1.0,22.0,south
0.0,yes,no,yes,12years,,no,41.0,,,0.0,northcentral
40.0,yes,no,yes,13-15years,black,no,11.0,0.0,1.0,22.0,northcentral
35.0,no,yes,no,13-15years,white,no,19.0,0.0,2.0,0.0,west
30.0,no,yes,no,13-15years,white,yes,15.0,0.0,2.0,0.441,west
0.0,no,no,yes,<9years,white,yes,35.0,0.0,0.0,28.0,west
40.0,yes,no,yes,>16years,white,yes,22.0,0.0,2.0,0.0,west
24.0,no,no,no,>16years,white,no,30.0,0.0,0.0,65.0,other
45.0,yes,yes,yes,16years,white,no,27.0,0.0,1.0,37.08,west
50.0,no,yes,no,16years,white,no,19.0,0.0,0.0,0.0,south
18.0,yes,no,yes,13-15years,white,no,11.0,2.0,0.0,90.0,south
0.0,no,no,no,12years,white,no,6.0,3.0,0.0,9.36,northcentral
40.0,no,yes,yes,16years,black,no,15.0,1.0,1.0,14.4,south
40.0,yes,yes,yes,12years,,no,37.0,0.0,0.0,32.0,south
0.0,yes,no,yes,<9years,white,no,51.0,0.0,0.0,0.0,south
0.0,no,yes,yes,16years,white,no,41.0,0.0,0.0,0.0,south
40.0,yes,no,yes,12years,,no,7.0,0.0,0.0,18.0,south
0.0,no,no,no,<9years,,no,14.0,1.0,2.0,16.6,northcentral
50.0,yes,no,yes,13-15years,white,no,28.0,,,40.0,south
30.0,no,yes,yes,13-15years,white,no,26.0,0.0,1.0,28.0,west
40.0,no,yes,yes,12years,white,no,10.0,0.0,0.0,28.2,south
0.0,yes,no,yes,12years,,no,12.0,0.0,3.0,43.0,other
40.0,yes,no,yes,12years,white,no,24.0,0.0,1.0,38.0,northcentral
38.0,yes,no,yes,12years,white,no,15.0,1.0,0.0,30.0,south
30.0,yes,no,yes,<9years,white,yes,28.0,0.0,0.0,0.0,west
0.0,no,no,no,12years,white,no,44.0,0.0,0.0,0.0,northcentral
0.0,no,no,yes,13-15years,,no,13.0,0.0,1.0,0.0,south
40.0,yes,yes,yes,12years,white,no,18.0,,,28.034,northcentral
20.0,yes,no,yes,12years,white,no,10.0,1.0,1.0,17.0,south
32.0,no,yes,no,13-15years,white,no,28.0,0.0,0.0,11.453,other
0.0,yes,no,yes,9-11years,white,no,8.5,0.0,0.0,22.0,northcentral
35.0,no,no,no,9-11years,white,no,9.5,1.0,1.0,16.0,south
40.0,yes,yes,yes,12years,white,no,32.0,0.0,0.0,55.0,other
48.0,yes,no,yes,12years,white,no,9.0,0.0,0.0,18.0,south
40.0,no,yes,no,12years,black,no,26.0,0.0,0.0,15.0,other
0.0,yes,no,yes,12years,white,no,18.0,0.0,2.0,35.388,northcentral
53.0,no,yes,no,12years,white,no,37.0,0.0,0.0,0.0,south
40.0,yes,yes,yes,12years,white,no,14.0,1.0,0.0,19.0,northcentral
0.0,yes,no,yes,12years,white,no,20.0,0.0,1.0,99.999,northcentral
40.0,no,yes,no,16years,white,no,27.0,0.0,1.0,0.0,south
35.0,no,yes,no,16years,white,no,9.0,2.0,1.0,45.0,south
40.0,no,yes,no,16years,,no,27.0,0.0,1.0,25.0,south
0.0,yes,no,yes,13-15years,white,no,14.0,2.0,0.0,12.0,northcentral
35.0,no,yes,no,12years,white,no,37.0,0.0,0.0,5.0,other
40.0,yes,no,yes,16years,white,no,31.0,0.0,0.0,0.0,south
40.0,yes,yes,yes,9-11years,white,no,14.5,1.0,2.0,43.0,northcentral
40.0,no,yes,no,13-15years,white,no,22.0,0.0,3.0,0.0,other
50.0,yes,no,yes,13-15years,white,no,19.0,0.0,3.0,25.0,northcentral
20.0,no,no,no,>16years,white,no,30.0,0.0,0.0,0.0,other
0.0,no,no,no,13-15years,white,no,36.0,0.0,0.0,19.5,other
0.0,yes,no,yes,12years,white,no,46.0,,,0.0,northcentral
35.0,no,no,no,13-15years,white,no,2.0,1.0,0.0,22.0,other
0.0,no,no,no,12years,white,no,43.0,0.0,0.0,0.0,south
36.0,no,yes,no,9-11years,white,yes,19.5,0.0,2.0,15.0,west
0.0,yes,no,yes,13-15years,black,no,15.0,,,30.0,northcentral
40.0,no,yes,no,12years,,no,11.0,0.0,1.0,9.6,south
45.0,no,yes,no,16years,white,no,15.0,2.0,1.0,36.3,other
16.0,yes,no,yes,12years,white,no,22.0,0.0,1.0,0.0,other
0.0,yes,no,yes,12years,white,no,34.0,0.0,1.0,54.0,other
60.0,no,yes,no,13-15years,white,no,25.0,0.0,0.0,34.0,northcentral
0.0,no,no,no,12years,white,no,17.0,0.0,2.0,70.0,west
32.0,yes,yes,yes,12years,white,no,35.0,0.0,0.0,7.038,other
30.0,no,no,yes,16years,white,no,26.0,0.0,1.0,43.0,other
36.0,yes,yes,yes,16years,white,no,5.0,1.0,0.0,45.0,northcentral
25.0,yes,no,yes,9-11years,white,no,43.5,0.0,0.0,0.0,other
40.0,no,yes,yes,12years,white,no,18.0,2.0,1.0,20.0,northcentral
40.0,yes,no,yes,<9years,white,no,22.0,1.0,1.0,22.0,south
40.0,no,yes,no,12years,white,no,7.0,0.0,0.0,20.0,south
40.0,no,yes,no,12years,white,no,42.0,0.0,0.0,0.0,south
40.0,no,no,no,9-11years,white,no,33.5,0.0,0.0,0.2,south
40.0,yes,no,yes,16years,white,no,10.0,1.0,0.0,22.0,south
19.0,no,no,no,>16years,white,no,12.0,1.0,0.0,22.465,west
0.0,no,no,no,12years,white,no,39.0,0.0,1.0,0.0,northcentral
40.0,yes,no,yes,12years,white,no,4.0,1.0,0.0,24.0,other
45.0,yes,yes,yes,16years,white,no,20.0,0.0,1.0,15.0,west
0.0,yes,no,yes,13-15years,white,no,26.0,0.0,0.0,0.0,south
40.0,no,yes,no,12years,white,no,16.0,0.0,0.0,17.161,northcentral
0.0,yes,no,yes,16years,white,no,14.0,1.0,1.0,80.0,south
0.0,no,yes,no,13-15years,white,no,16.0,1.0,1.0,0.0,south
0.0,no,no,no,12years,white,no,13.0,1.0,1.0,25.0,other
40.0,no,yes,yes,16years,white,yes,10.0,2.0,0.0,40.0,south
45.0,no,yes,no,13-15years,white,yes,28.0,1.0,0.0,34.0,other
0.0,no,no,no,<9years,white,yes,33.0,0.0,0.0,0.0,south
40.0,no,yes,no,12years,,no,17.0,0.0,1.0,5.0,northcentral
60.0,yes,no,yes,>16years,,no,33.0,0.0,0.0,99.999,south
37.0,no,yes,no,16years,white,no,19.0,0.0,2.0,25.0,south
35.0,no,no,no,12years,white,no,23.0,0.0,1.0,0.0,northcentral
38.0,no,yes,no,12years,white,no,17.0,1.0,0.0,13.0,other
50.0,no,yes,yes,>16years,white,no,15.0,0.0,0.0,37.0,other
0.0,yes,no,yes,12years,other,no,38.0,0.0,0.0,28.0,south
15.0,no,no,no,13-15years,white,no,5.0,1.0,0.0,15.0,west
40.0,yes,yes,yes,16years,,no,8.0,0.0,0.0,36.4,other
40.0,yes,yes,yes,>16years,white,no,18.0,0.0,2.0,28.0,northcentral
0.0,no,no,no,<9years,,no,34.0,0.0,2.0,7.2,west
40.0,no,yes,yes,16years,black,no,29.0,1.0,0.0,29.0,south
0.0,yes,no,yes,12years,white,no,44.0,0.0,0.0,17.7,northcentral
12.0,yes,no,yes,12years,white,no,28.0,0.0,1.0,55.5,other
50.0,yes,yes,yes,13-15years,white,no,10.0,0.0,0.0,50.0,west
40.0,no,no,no,9-11years,black,no,16.5,0.0,2.0,15.6,northcentral
25.0,yes,no,yes,12years,white,no,15.0,1.0,1.0,18.0,northcentral
50.0,no,yes,no,16years,white,no,3.0,0.0,0.0,70.0,other
35.0,no,no,no,13-15years,white,no,42.0,0.0,0.0,0.0,other
60.0,yes,yes,yes,16years,white,no,25.0,0.0,0.0,60.0,other
20.0,yes,no,yes,13-15years,white,no,34.0,0.0,0.0,52.25,west
40.0,yes,no,yes,12years,white,no,19.0,0.0,2.0,32.0,south
0.0,no,yes,no,<9years,white,yes,43.0,0.0,0.0,0.0,west
35.0,yes,yes,yes,12years,white,no,31.0,0.0,0.0,36.0,other
12.0,yes,no,yes,16years,white,no,40.0,0.0,0.0,22.0,northcentral
40.0,no,no,yes,13-15years,white,no,33.0,0.0,0.0,18.0,south
0.0,no,no,no,<9years,white,yes,44.0,0.0,0.0,0.0,other
38.0,yes,yes,yes,13-15years,white,no,28.0,0.0,0.0,27.0,other
40.0,yes,no,yes,13-15years,white,no,6.0,,,6.9,west
25.0,yes,no,yes,13-15years,,no,21.0,3.0,0.0,18.9,other
0.0,no,no,yes,12years,white,yes,23.0,1.0,2.0,20.0,other
15.0,yes,no,yes,16years,white,no,36.0,0.0,0.0,30.0,south
40.0,yes,yes,yes,12years,white,no,32.0,0.0,0.0,6.7,west
0.0,no,no,no,13-15years,white,no,19.0,0.0,2.0,0.0,northcentral
20.0,yes,no,yes,13-15years,white,no,13.0,1.0,0.0,24.2,south
40.0,no,yes,no,13-15years,white,no,20.0,0.0,1.0,0.7,west
40.0,yes,no,yes,12years,white,no,6.0,1.0,0.0,10.5,northcentral
36.0,yes,yes,yes,12years,,no,12.0,2.0,0.0,12.465,other
36.0,no,yes,yes,12years,white,no,31.0,,,23.0,other
0.0,yes,no,yes,13-15years,,no,42.0,0.0,0.0,65.0,south
40.0,yes,no,yes,13-15years,white,no,21.0,0.0,1.0,30.566,south
40.0,no,yes,yes,>16years,white,no,19.0,0.0,2.0,42.091,west
38.0,yes,no,yes,13-15years,black,no,28.0,0.0,0.0,38.5,other
35.0,no,no,no,12years,white,no,21.0,0.0,1.0,0.63,south
25.0,no,yes,yes,13-15years,,no,33.0,0.0,0.0,50.0,northcentral
60.0,no,no,no,16years,white,no,21.0,0.0,2.0,35.0,west
0.0,no,no,no,9-11years,black,no,48.5,0.0,0.0,0.0,south
0.0,no,no,no,12years,white,no,12.0,0.0,1.0,25.0,south
50.0,yes,yes,yes,16years,white,no,24.0,0.0,0.0,96.999,other
40.0,yes,yes,yes,13-15years,white,no,41.0,0.0,0.0,28.0,west
0.0,yes,no,yes,9-11years,white,no,44.5,0.0,0.0,6.0,other
12.0,yes,no,yes,12years,white,no,27.0,0.0,0.0,55.0,northcentral
35.0,no,yes,no,13-15years,white,no,4.0,0.0,0.0,22.0,west
40.0,no,no,no,16years,white,no,34.0,0.0,0.0,0.0,northcentral
30.0,yes,no,yes,12years,white,no,6.0,0.0,0.0,26.4,west
0.0,yes,no,yes,12years,,no,23.0,0.0,2.0,60.999,south
40.0,no,yes,no,9-11years,white,no,35.5,0.0,0.0,21.0,west
20.0,yes,no,yes,12years,white,no,30.0,0.0,1.0,38.0,northcentral
40.0,no,yes,no,>16years,white,no,18.0,1.0,2.0,20.0,northcentral
12.0,yes,no,yes,16years,black,no,19.0,0.0,2.0,3.5,northcentral
38.0,no,yes,no,>16years,white,no,20.0,0.0,0.0,0.0,west
40.0,yes,no,yes,16years,white,no,17.0,2.0,0.0,40.0,south
15.0,no,no,no,13-15years,white,no,5.0,1.0,0.0,14.5,west
55.0,no,yes,no,16years,white,no,12.0,1.0,0.0,20.0,other
40.0,no,no,no,13-15years,white,no,26.0,0.0,0.0,72.0,south
30.0,yes,no,yes,16years,white,no,7.0,1.0,0.0,22.0,northcentral
50.0,yes,no,yes,16years,white,no,15.0,,,66.0,south
0.0,yes,no,yes,13-15years,white,no,26.0,0.0,0.0,23.0,other
0.0,yes,no,yes,9-11years,white,no,8.5,3.0,0.0,30.0,northcentral
40.0,no,yes,no,12years,white,no,17.0,0.0,2.0,21.0,northcentral
